time,status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
0.04428411374139236,1,1.904,-0.443,-0.873,-0.422,0.575,-1.499,-1.989,0.85,0.607,-0.109,0.699,0.332,0.707,-0.562,0.269,0.061,0.175,0.207,-0.362,-0.429,1.586,0.349,0.418,0.866,1.59,0.601,0.401,-2.136,0.422,0.696
3.453718033281517,1,0.134,1.328,-0.125,0.15,-0.276,1.521,0.192,0.936,0.218,-1.781,1.221,1.037,-1.333,1.072,-1.097,-0.466,-2.284,-0.278,-0.057,0.264,1.027,1.705,-0.434,-1.588,0.867,-0.731,-0.222,-1.389,-0.527,-0.784
0.7304927619001012,1,1.298,1.009,0.417,-0.036,0.654,0.883,-0.439,-0.102,-1.768,0.933,0.57,-0.417,-0.863,-0.04,0.231,0.49,-0.591,0.179,0.692,0.479,-0.291,-0.931,-0.057,-0.824,-1.127,0.521,-0.36,-0.655,0.588,-0.437
0.09984489994823566,0,-0.123,-0.153,0.794,-0.812,0.139,0.596,-0.289,-0.174,-0.018,-0.558,-0.318,-3.018,0.174,-0.616,0.549,1.202,-0.812,0.844,0.56,1.346,-0.497,0.137,-1.119,-0.681,0.028,-0.466,-0.505,1.327,-1.62,-1.746
0.21923114136593014,0,0.595,0.493,-0.025,-0.038,-0.901,-0.502,-0.257,0.542,-1.644,-1.248,2.583,2.287,1.402,0.412,-0.852,-0.235,-3.061,1.714,0.765,0.158,-1.145,-1.086,1.442,0.102,-1.355,1.017,1.546,1.088,-0.422,-1.631
0.7649409488126915,1,-2.07,-1.214,-0.221,0.737,-0.688,0.422,0.325,-0.322,0.401,0.085,0.475,0.323,-1.105,1.351,0.281,1.506,-1.547,-0.903,-0.226,-1.836,0.263,-0.027,-0.982,-0.866,0.718,0.755,-0.626,-1.33,-0.827,0.744
0.030488221753220808,0,0.514,-0.259,0.091,0.013,-0.051,1.394,1.383,0.443,0.475,1.779,-0.008,1.806,0.659,0.455,-0.404,-0.146,0.94,0.614,-0.256,0.069,-0.759,1.373,-2.098,-0.431,-0.152,-0.008,0.91,0.047,-0.087,0.842
1.2311476493667388,1,-1.745,0.749,-1.178,1.649,-2.838,-1.869,-1.772,0.265,0.061,-0.2,-1.005,-1.078,-1.281,-0.815,0.91,-1.61,-0.375,0.11,0.258,0.703,1.718,2.152,-1.858,0.363,0.136,-1.422,-1.963,0.203,-1.695,-1.256
0.0444990289571815,1,0.965,-0.62,0.711,0.75,-1.072,0.43,-1.214,0.714,-0.278,1.211,0.267,-1.497,-0.206,-0.581,-1.076,0.818,0.663,-0.392,-1.243,-1.728,0.947,2.583,0.508,-0.338,-0.631,-0.615,0.576,0.461,0.281,-0.334
3.286020242255165,0,0.57,0.891,1.798,0.086,-0.902,-0.175,0.657,-0.952,-0.285,-1.347,0.788,0.469,-0.456,0.973,-1.122,-0.085,-1.077,-0.365,1.134,-0.542,-1.547,-0.144,-0.387,-0.723,-1.772,-0.698,-1.781,0.829,-0.123,0.782
0.24161890257769028,0,-0.207,0.922,-2,0.587,-1.381,-1.316,-0.838,-0.749,-0.036,0.887,-1.292,0.788,-1.076,-1.638,0.206,-0.988,0.025,-0.614,-1.418,0.723,0.772,-0.13,0.599,-0.262,-0.897,0.87,-0.536,0.608,2.943,2.107
0.044294095172730065,0,-0.892,-1.417,0.398,-0.27,0.532,-0.928,1.135,-0.516,0.13,0.953,-1.371,-1.964,-2.152,-0.289,-1.785,-0.238,-0.742,0.432,0.599,-0.011,-0.988,-0.12,-1.693,-0.85,-1.873,-0.732,-1.359,0.109,0.224,-0.859
13.550791715738141,1,0.673,-0.615,0.697,-1.824,1.637,1.8,-1.522,1.889,-0.463,1.479,-0.407,0.639,0.646,-0.427,-0.374,-0.799,0.014,1.09,-0.908,-0.601,-0.516,0.046,-1.747,-0.23,-0.878,-1.193,0.398,0.073,1.237,0.511
0.2198492203643495,1,0.054,0.26,-1.186,1.727,-0.864,-0.319,-1.081,-0.817,0.779,-0.845,0.475,0.342,-2.467,-1.383,-0.979,0.032,-0.657,1.449,-1.695,1.431,-0.194,0.134,-1.485,0.136,0.834,-0.458,1.452,-1.24,0.888,0.016
1.4695272988380534,1,-1.488,0.417,-0.217,-0.249,0.086,-0.176,-0.223,0.764,0.638,0.336,1.538,0.102,0.055,-0.061,-0.389,-2.461,0.376,-1.267,-0.316,0.679,0.363,-0.154,0.725,1.991,-0.341,-0.26,-0.414,-0.009,0.792,-0.86
4.674106676007502,1,0.04,0.276,-1.271,-1.752,0.478,1.373,-0.066,-0.35,0.388,-0.146,0.874,0.397,-0.289,0.49,0.091,-0.157,-1.031,0.154,1.922,-1.443,0.56,-0.249,-0.683,-0.025,0.037,-1.281,1.989,-1.357,-0.909,0.934
1.6506844712893678,1,-0.191,1.372,-0.353,0.228,-0.303,-1.199,-1.099,1.444,0.061,-0.618,-0.37,0.009,-0.229,1.04,0.646,-0.588,0.848,1.054,1.035,0.154,-0.181,-2.204,-0.902,-1.747,1.054,0.344,0.844,1.687,0.865,1.445
11.968307377501965,0,-0.297,1.64,-0.66,-0.343,0.309,0.436,-0.44,-0.34,-1.199,0.271,-1.524,-0.488,0.625,-1.253,0.852,0.146,0.147,1.177,0.244,0.617,0.553,1.075,-0.023,0.094,0.134,0.685,-1.519,0.258,2.208,1.115
0.8988197446433264,1,-2.345,-1.925,-0.257,1.724,1.002,-0.506,-0.9,-1.344,1.289,-1.513,-1.353,-1.211,-1.049,-0.047,-2.129,-0.265,1.958,0.39,-0.063,0.528,0.955,-0.789,-0.009,-0.472,1.018,-0.076,1.22,0.524,-1.779,0.735
0.1801085432200187,0,0.02,-1.106,-1.537,-0.01,-1.226,-0.001,0.272,0.224,1.293,0.288,-0.01,-0.127,-1.391,-1.437,0.343,-0.147,-1.276,-0.177,-0.221,1.169,1.064,1.712,2.173,0.478,0.081,-0.135,0.661,-0.68,-1.777,-2.374
0.1296277035026973,1,1.1,0.887,-1.153,0.741,-0.728,-0.453,-0.067,-0.029,0.053,-0.162,0.502,0.273,0.011,-0.856,-1.248,0.623,0.255,-2.529,0.82,2.015,-0.714,-0.499,1.894,0.455,-0.407,-0.123,-1.171,-0.174,1.465,-0.331
1.0226875988657702,1,-0.433,-0.744,-0.037,0.031,0.207,-0.103,0.746,1.793,-0.115,-1.582,-0.746,-1.409,-1.761,-0.236,-1.024,0.225,0.465,-1.537,-0.071,-0.899,-0.657,-1.159,-1.725,-1.044,-0.874,-1.713,-1.845,1.027,-0.013,-1.206
0.39076974290357913,0,0.949,1.183,-0.178,-0.176,0.743,-2.08,0.85,-0.005,0.007,0.525,1.16,0.648,0.637,0.173,-0.359,0.993,0.631,-1.311,-2.017,0.549,-0.382,2.696,0.832,-1.398,-0.227,-0.378,0.36,-0.091,-1.23,-0.384
8.477762387501071,1,-1.25,-0.965,-0.639,-0.495,0.453,0.076,-1.065,-1.501,-1.206,-0.033,1.314,-1.211,0.657,0.075,-0.137,1.09,-1.416,-0.937,1.395,-1.785,-0.681,2.079,1.469,-1.382,0.091,-0.098,0.15,0.925,-0.209,-0.224
4.310517082747239,1,-0.935,0.028,-1.685,-1.466,-1.183,0.126,0.191,-0.704,-0.145,-0.875,-0.892,-1.388,-0.977,-0.037,-0.315,-1.4,-0.531,-0.157,-0.756,1.549,-0.107,0.734,2.103,-1.377,-0.672,0.334,-0.914,0.512,0.6,0.604
0.053167183481679134,0,1.009,-0.518,-0.709,-0.198,-0.668,-0.132,-1.612,0.658,0.428,-0.501,0.354,0.532,-2.042,-0.431,-0.299,0.25,0.419,-1.097,0.177,-0.078,-1.513,-1.942,-0.622,0.586,0.534,-0.731,0.843,-1.935,1.583,-1.825
2.2098613598387353,1,-0.467,-0.842,0.001,-0.677,0.267,-0.09,-0.366,0.116,-0.293,-0.764,0.09,0.817,0.729,-0.71,0.388,1.217,1.698,0.49,-0.754,0.124,0.957,0.811,-0.874,0.727,0.436,0.754,0.587,-1.895,0.308,-0.199
1.0373149510136612,1,-0.01,0.201,-0.156,0.285,-1.393,0.945,-0.856,-0.89,-0.852,-0.908,0.268,-0.319,0.745,-0.182,1.561,-1.914,-1.02,0.576,0.909,-0.461,-1.785,-0.469,1.265,0.87,1.376,-1.283,0.419,0.158,-0.504,-0.934
9.415676225786584,1,0.023,1.75,-1.904,-1.327,1.376,0.199,0.001,-0.162,-0.921,-0.516,-0.282,-0.699,0.61,1.086,-0.112,1.012,0.789,-0.669,0.045,0.509,0.004,-0.055,-0.865,0.56,-0.079,1.052,1.243,0.078,-1.182,1.459
0.09376151888752014,0,0.182,1.129,0.041,-1.249,0.665,-1.812,-1.771,0.814,1.489,-2.271,-0.296,-0.302,-1.542,-0.046,0.149,0.406,-0.236,-0.328,-2.848,0.274,-0.988,-1.041,0.869,-1.59,-0.424,0.101,0.503,1.987,0.945,-0.455
0.19514736796667942,1,-1.124,-0.829,0.353,-2.253,-0.114,0.537,0.224,-0.35,1.723,1.108,-0.061,-0.572,-0.143,0.326,-0.721,-0.821,-0.296,1.47,1.692,-1.561,1.748,1.292,0.151,0.706,1.163,-0.43,1.124,1.079,0.517,1.638
1.257189816370696,1,0.903,-1.456,-0.567,0.214,0.239,0.58,0.374,0.398,-0.331,-0.162,1.213,-0.697,-1.099,-0.199,-1.235,1.991,1.513,0.286,-0.291,-0.27,-1.901,-0.003,-0.533,-0.233,1.611,0.342,0.144,-1.48,2.382,2.222
1.1655840105618258,1,-0.735,0.26,-0.435,-0.71,0.351,0.229,0.963,0.463,1.637,-0.102,-0.74,0.674,-1.386,0.739,0.941,1.229,2.165,-0.601,1.055,0.164,-0.366,0.244,0.297,-1.084,-0.196,-1.165,1.308,-0.463,-1.124,0.682
0.6535956796279746,1,0.262,-0.151,-0.072,0.902,-0.629,1.041,-0.903,0.666,0.954,0.604,-1.171,-1.242,1.762,0.889,1.336,1.329,-0.389,-1.205,-0.234,-1.217,-0.818,0.113,1.053,1.226,-0.12,2.658,-0.103,0.42,1.207,1.423
0.5449406825106123,0,-1.298,-0.659,0.77,0.489,-0.641,1.431,0.996,0.583,0.33,-0.339,1.437,-0.843,0.72,-0.737,0.264,0.402,0.739,2.6,-0.06,-1.299,-0.161,0.326,0.927,-0.405,-0.329,-0.861,-0.066,1.2,-0.353,-0.1
12.307396819877239,1,-0.843,0.535,0.874,0.412,0.536,0.881,0.572,0.129,-0.776,-0.748,-0.77,-0.396,0.066,-0.207,-2.176,-2.889,-0.704,-0.19,-0.416,-0.13,0.411,0.133,1.222,-0.462,-1.144,-0.451,1.44,0.379,0.271,0.956
0.9406423734942564,1,0.54,1.695,0.543,-2.05,-0.634,-1.242,-0.487,-0.537,-0.035,1.432,2.05,1.435,-0.77,0.557,1.272,-0.823,-0.591,0.052,2.101,0.468,-0.168,0.217,0.334,-1.365,0.688,-0.098,1.032,-0.924,0.468,2.199
7.100571779356103,1,-1.351,0,0.357,1.244,1.457,0.296,0.447,0.021,0.053,-0.065,0.606,0.354,-0.335,-1.152,-1.169,0.374,-0.445,-0.241,1.134,1.412,0.634,0.759,-2.268,1.393,-0.063,-0.572,0.807,0.187,-0.507,-1.398
0.025976176195507936,1,0.1,-1.298,0.625,-0.951,0.078,0.55,-1.323,0.117,1.349,0.903,-1.523,-1.52,0.634,1.793,0.004,-1.94,-0.654,0.284,-0.786,-1.344,-3.152,-0.245,0.011,-0.319,-1.074,-1.116,0.547,0.763,-0.515,0.499
0.34142441254481165,1,-0.713,0.871,1.617,-1.689,-0.054,-0.732,0.346,0.179,1.239,1.177,-0.965,0.851,-1.637,0.085,0.263,1.75,-0.412,2.103,-0.082,0.432,-1.157,-1.84,0.676,0.689,-0.259,-1.28,-0.736,-1.817,0.097,-1.142
0.10212994481636155,0,1.69,-0.335,1.193,-1.084,0.538,-0.268,0.141,0.602,1.951,0.699,-0.874,1.744,0.216,-0.498,1.136,-0.573,-0.88,-0.622,-1.183,-1.991,-0.111,-1.089,0.785,-1.375,-0.09,-0.51,-0.498,0.916,-1.854,0.771
0.052621502061413916,1,0.085,0.163,0.246,-0.402,-1.338,0.998,0.257,2.127,1.909,0.232,-0.082,0.113,-1.504,-0.718,1.007,0.517,-0.635,-1.37,0.579,1.138,-1.325,2.316,-0.692,0.252,-0.075,1.27,-1.51,0.812,1.491,-0.228
7.34858660248094,1,-0.555,0.554,0.916,-2.996,-0.844,0.78,0.241,2.252,-0.936,1.492,0.36,-0.549,-0.285,-0.302,0.648,1.988,0.015,-0.004,0.309,0.974,0.743,2.236,-1.028,-0.054,-0.88,-1.144,-0.451,1.459,-0.151,0.576
11.157032984629122,1,-0.234,-0.438,-0.736,-0.714,-0.175,1.034,-0.1,-1.411,-1.592,2.545,0.285,-0.257,-1.22,0.124,-1.693,0.087,-0.484,-0.325,1.503,-0.743,0.58,-1.12,0.798,0.624,1.022,0.945,1.327,1.422,0.142,0.099
1.1852286860609647,0,0.459,-1.011,-0.868,-0.886,0.591,1.146,-0.341,0.161,0.158,-0.172,-0.243,0.135,-0.278,0.788,0.118,1.082,-0.496,0.52,0.961,1.121,-0.733,-0.757,0.266,-0.242,-0.941,-1.372,-0.044,-0.763,-0.699,0.371
0.5075630171884672,1,-0.872,0.8,1.118,-0.529,0.173,2.335,-0.816,0.636,1.017,-2.946,-0.963,0.77,-1.358,0.73,0.032,-1.027,-0.824,0.379,-0.111,-0.455,-0.798,0.107,0.718,-0.07,-1.34,-0.444,0.887,-0.649,1.481,1.159
12.348481543975385,1,-0.163,0.661,2.037,0.591,1.513,1.307,-0.78,0.428,0.608,-1.439,0.448,0.691,-0.893,0.016,0.097,0.649,0.481,-0.324,-0.339,-2.48,0.64,-0.657,0.689,0.023,-0.418,-0.109,0.692,1.38,1.087,0.934
0.3459567945141267,0,-1.462,-0.409,-0.983,0.867,0.238,1.146,0.249,-0.688,0.775,0.649,-1.238,-1.286,0.327,-1.145,1.283,-0.116,-1.997,0.084,1.594,-0.231,-0.825,-2.377,-0.035,0.397,0.054,0.395,0.831,-1.34,-1.386,-0.226
0.7806167935474845,0,-0.618,1.027,-0.986,0.96,3.255,-0.857,0.107,-0.168,1.378,-0.295,-1.074,0.341,1.361,-1.722,-1.532,-0.45,-1.55,-0.04,-1.625,-0.916,-0.177,-2.721,2.132,-0.162,-0.525,-0.651,-1.323,-0.057,1.936,1.224
1.1636403926338368,0,-1.631,-0.711,0.46,0.546,0.31,0.514,-0.848,-1.495,1.208,0.137,-0.26,-1.319,0.359,-0.991,-0.899,-0.248,0.668,1.397,1.524,0.447,1.2,1.286,-0.454,-0.394,-1.185,-0.86,-0.341,-0.292,1.296,-1.464
2.3224974507485396,1,-0.451,1.639,0.514,-0.531,-2.035,-0.497,-1.019,1.117,-0.391,0.541,-0.952,-0.797,-0.769,0.108,-0.242,0.966,1.824,-0.977,0.764,-1.17,-3.158,-1.922,-0.272,-1.596,0.291,-0.299,-1.033,0.148,-0.66,0.995
0.17101501684914464,1,1.535,-1.108,-1.373,0.257,0.321,0.536,-0.489,-0.368,-0.248,-0.174,-0.728,1.292,-1.502,-0.327,1.316,-0.731,-0.086,0.573,0.58,1.745,-1.288,0.148,-0.221,0.562,-0.026,2.596,-2.122,-0.595,-0.652,0.857
0.4927865326117801,0,-1.146,0.962,-2.672,0.886,-0.606,0.449,1.785,2.116,-0.471,-0.121,-1.546,0.555,-0.914,0.268,-0.396,-1.016,0.261,0.378,0.893,0.69,0.336,-0.226,-0.954,2.153,-1.208,-0.281,0.872,0.348,-2.002,0.4
0.9713673263409326,1,-0.485,-0.558,-0.414,0.485,1.001,-1.239,0.771,0.41,-0.103,2.497,-1.049,0.365,1.016,-0.392,0.039,-0.178,-0.583,1.001,-0.778,0.624,0.385,1.228,0.177,-0.339,0.402,1.39,-0.575,0.005,-0.356,-1.471
0.035540157403115655,0,1.268,1.488,0.463,-1.388,-1.886,-1.859,1.962,-0.305,-0.461,0.76,-0.682,0.543,0.097,-0.909,0.936,0.733,0.091,0.457,-0.043,-0.3,-0.592,-0.011,0.887,1.702,0.155,0.452,-0.888,2.027,1.216,0.327
1.4089901189238956,1,0.206,-0.639,1.15,1.194,-0.788,0.775,-0.521,-0.616,-0.232,0.902,-2.47,0.13,-1.878,-0.414,2.057,-0.363,-1.312,0.305,0.479,-0.103,0.216,0.961,-0.454,-1.374,-0.3,1.278,0.531,-0.477,-0.521,-0.916
2.136408484034675,0,-0.05,-0.888,0.237,1.478,-0.024,1.408,0.098,-0.173,-0.436,-0.588,0.779,0.05,0.174,0.962,-0.659,-0.196,2.37,0.679,-0.325,0.466,-0.725,-0.071,-0.645,0.254,-0.321,1.018,-0.081,-0.072,0.358,-0.41
1.7880721036941831,1,-0.715,-0.312,0.683,-0.93,-0.793,-0.785,0.039,-0.252,0.047,-1.769,-0.463,-0.72,-0.647,-0.447,0.043,-0.257,0.304,-1.44,0.971,1.253,1.091,-1.131,0.273,-0.055,1.66,0.05,-0.308,-0.607,-0.803,0.376
0.15263666057570488,1,1.444,-0.692,1.157,-1.853,0.618,-2.356,-0.535,-0.307,0.16,-0.553,-1.533,-0.325,-0.553,0.027,-0.303,-1.212,-0.302,-0.43,1.019,0.284,-1.486,1.158,0.727,0.267,0.954,0.317,0.699,0.206,0.122,0.493
1.3581864873770846,0,-0.634,1.264,0.053,2.247,0.492,-0.172,0.435,-2.816,-1.424,-2.46,1.107,0.853,-1.797,-0.479,0.157,-1.562,0.69,-0.198,-0.358,2.003,0.84,-0.712,0.148,-1.011,-0.015,1.107,1.796,-0.625,-1.548,0.685
0.39991517901977114,1,-0.269,-0.066,1.567,0.873,0.35,0.08,1.409,0.641,0.902,0.443,0.604,-0.048,-1.526,0.434,1.39,-0.471,0.284,-1.472,0.554,0.661,0.482,0.608,-1.409,0.746,2.067,-0.542,0.407,-0.632,0.815,1.093
3.0590605886698152,1,-1.329,0.537,-1.826,0.165,2.103,-0.377,-0.925,-0.095,0.083,1.001,1.178,-0.155,0.721,-0.062,1.211,-0.942,0.473,-0.065,0.806,-0.039,-1.308,1.741,-1.869,0.142,-0.1,2.147,-1.009,-1.609,1.67,0.449
0.02468671195113623,1,-1.083,-0.985,-0.819,-0.787,0.399,-1.331,-0.867,0.211,0.644,-0.232,-1.853,-1.875,-0.182,-0.744,1.227,-2.11,0.59,0.631,-1.226,0.375,-0.181,1.08,0.143,0.957,0.286,1.203,1.964,0.707,-0.057,0.184
0.11385937987876996,1,0.245,0.074,0.84,0.433,-0.455,-0.877,0.269,0.66,0.384,1.839,-1.755,2.123,0.2,-0.814,-0.402,1.533,0.555,1.111,0.683,-0.194,0.271,1.558,1.065,2.148,0.05,0.198,-0.523,0.828,0.149,1.247
0.11342650443839658,1,0.265,0.372,0.9,-1.628,-0.162,-0.786,0.607,0.552,1.867,0.613,-0.28,-0.072,-0.431,-0.329,-2.081,1.318,1.965,0.047,0.49,-0.396,-2.933,-2.132,0.328,-1.588,1.259,-0.787,-1.417,0.477,0.402,-0.68
18.822945157731777,0,-3.037,-1.23,0.227,-2.002,0.133,1.57,-0.372,-0.826,-1.612,-0.773,0.604,-1.961,-2.154,0.534,-0.538,-1.217,0.198,0.619,0.813,-0.052,-0.009,0.093,-0.681,0.407,-0.403,-0.168,0.977,1.784,2.001,0.072
0.3142664762452266,1,1.193,0.154,0.105,-0.075,1.313,0.935,0.461,-0.691,-1.207,2.333,1.201,0.08,2.152,-2.446,0.867,0.681,0.355,1.542,-1.27,0.688,-0.31,0.894,0.424,-0.628,-1.45,1.004,-1.97,-0.419,0.226,0.908
